Tempo,RPM,Acelerador,Freio
22:18:24.803,9489,96,0
22:18:24.815,9054,78,0
22:18:24.829,10453,97,0
22:18:24.846,9282,83,0
22:18:24.865,9382,77,0
22:18:24.878,8188,76,0
22:18:24.893,9853,81,0
22:18:24.910,12567,61,0
22:18:24.933,11152,80,0
22:18:24.946,9290,84,0
22:18:24.960,10648,51,0
22:18:24.973,11669,50,0
22:18:24.989,11975,76,0
22:18:25.005,9478,53,0
22:18:25.021,12697,54,0
22:18:25.038,8489,57,0
22:18:25.053,8858,58,0
22:18:25.069,11506,76,0
22:18:25.085,11805,96,0
22:18:25.101,12056,60,0
22:18:25.118,10984,80,0
22:18:25.142,9987,57,0
22:18:25.169,9464,90,0
22:18:25.196,5968,0,83
22:18:25.230,12710,60,0
22:18:25.249,11696,77,0
22:18:25.263,9955,63,0
22:18:25.275,9882,51,0
22:18:25.292,12336,66,0
22:18:25.308,11182,71,0
22:18:25.324,9757,86,0
22:18:25.340,11236,66,0
22:18:25.356,12594,99,0
22:18:25.372,12129,52,0
22:18:25.388,12278,54,0
22:18:25.404,12723,77,0
22:18:25.421,8193,51,0
22:18:25.436,8548,77,0
22:18:25.452,8913,61,0
22:18:25.468,12269,52,0
22:18:25.485,9997,82,0
22:18:25.501,8979,72,0
22:18:25.516,11753,99,0
22:18:25.533,8076,51,0
22:18:25.561,10166,61,0
22:18:25.587,11649,59,0
22:18:25.611,8734,54,0
22:18:25.636,9029,57,0
22:18:25.661,10603,93,0
22:18:25.690,9271,78,0
22:18:25.721,12027,55,0
22:18:25.748,9346,75,0
22:18:25.775,11443,60,0
22:18:25.806,10051,60,0
22:18:25.834,10995,66,0
22:18:25.861,8124,59,0
22:18:25.890,11920,75,0
22:18:25.918,10933,54,0
22:18:25.936,8159,82,0
22:18:25.950,10954,85,0
22:18:25.966,11528,93,0
